keyword,theme,sub_theme,intent,corporate_transport_score,funding_intent_score,over_3m_score,financial_health_score,cpc_score,total_score,monthly_search_range,estimated_monthly_searches,competition,top_bid_low,top_bid_high,rank,recommended_match_type,initial_max_cpc,reason,risk,source,notes
トラック 買い替え 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トレーラー 購入 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トレーラー 購入 自己資金 足りない,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トレーラー 買い替え 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
大型トラック 購入 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
大型トラック 購入 自己資金 足りない,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
大型トラック 買い替え 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
中古トラック 購入 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
中古トラック 購入 自己資金 足りない,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
中古トラック 買い替え 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
物流車両 購入 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
物流車両 購入 自己資金 足りない,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
物流車両 買い替え 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
平ボディ トラック 購入 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
平ボディ トラック 購入 自己資金 足りない,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
平ボディ トラック 買い替え 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
冷凍車 購入 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
冷凍車 購入 自己資金 足りない,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
冷凍車 買い替え 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,15,12,20,8,未評価,55,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運送会社 車両 修理 資金,修理・事故・稼働停止,修理費支払,稼働継続の緊急資金,25,12,6,10,未評価,53,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,稼働停止回避・高額修理の資金需要。,修理業者探し・工賃相場の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運送会社 車両修理 資金,既存配信監査,既存設定,既存Google広告キーワード,25,12,6,10,未評価,53,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,既存設定との差分・重複を確認するために記録。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ウイング車 増車 ローン,車両導入・増車,購入・頭金・増車,車両導入の先行資金,5,12,20,15,未評価,52,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ウイング車 増車 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,5,12,20,15,未評価,52,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ウイング車 増台 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,5,12,20,15,未評価,52,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ユニック車 増車 ローン,車両導入・増車,購入・頭金・増車,車両導入の先行資金,5,12,20,15,未評価,52,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ユニック車 増車 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,5,12,20,15,未評価,52,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ユニック車 増台 資金,車両導入・増車,購入・頭金・増車,車両導入の先行資金,5,12,20,15,未評価,52,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,車両購入・増車は300万円以上の資金需要へつながりやすい。,個人購入・販売店意図の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
受注増 傭車代,受注増・成長資金,運送特化表現,成長に伴う運転資金,25,0,12,15,未評価,52,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,成長局面を明示するため審査健全度が比較的高い。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
